id,factor2
STXBP5L,0.1589090323864687
MIR4458HG,0.15847157377843432
IL6R,0.15828160987978693
BCL6,0.1579652967546175
SPTLC3,0.1577995827133627
HMGN5,0.15763466513976787
MAP3K2-DT,0.15692428963260088
NT5DC4,0.15677398828828543
PRIMPOL,0.15670685530757503
CHGB,0.15666203565420286
FGD1,0.15589609105642324
YTHDC1,0.15566480213436124
PCSK7,0.15551500721755468
USP2,0.15525232674841266
TCTN3,0.15523605913341043
B2M,0.1551103233759506
DYNLRB2,0.15497793315100608
PKIA,0.1544474002762491
TMEM67,0.1544426391454504
LBH,0.1540945405305467
ARAP3,0.15396975112747852
ANKRD36B,0.15329973574101563
FLRT3,0.15324581443919316
TNPO1,0.15291031247609152
GAD1,0.15277250206933543
PAPLN,0.15225850778686428
ZNF254,0.15214063266946487
DUXAP10,0.15124770450328565
DMRT3,0.15103101747764358
UGT2B11,0.1507986298594165
ARSJ,0.1506862698024598
ATP11B,0.15056721537822723
SIGLEC15,0.1504072030832225
DST,0.1503742213914069
SENP7,0.14933232727718548
ZNF93,0.14814383457185648
ZDBF2,0.1479308356953642
RCAN2,0.14790173643404195
SP140L,0.14773367833993134
LTB,0.1476993493818521
TBL1X,0.14715402446412568
AK7,0.14675096797075998
STOX1,0.14644073992548723
TRIM7,0.14626061138524374
C15orf56,0.1460336155563196
HNRNPH1,0.14596255549462936
RNASEL,0.1457687290548746
LINS1,0.1456395029830334
SLC19A3,0.14545868314062466
MAP4K4,0.14508248368284635
HPSE,0.14495275773332114
COL5A2,0.14459993435531138
BBS9,0.14440141912272458
RASAL2,0.1442617381140223
GSTT1,0.14369097175437023
PLAG1,0.14323588116364253
MAP3K4-AS1,0.14261233544608645
PDGFC,0.1420255648280277
"NA",0.14197138525832836
PGBD1,0.1415818475175674
SLC25A5-AS1,0.14156829520020647
PKIB,0.14084140864805839
ZMAT3,0.14077955623143434
DESI2,0.14070589929478322
LYPD6,0.1405791945591677
ALOX5,0.14051994026105177
PTGS2,0.13999704972075847
WDR33,0.1397939246877781
PPP1R14C,0.13940195359895546
GBGT1,0.13896212334224445
OGFRL1,0.13858134733805652
PNLIPRP2,0.13825661417961185
CEP83,0.13820054213190833
AKAP5,0.1381030787713696
HUNK,0.13806504643193412
PRKD1,0.13789632570529303
OSR1,0.13785294991645722
GUSBP1,0.13770106222766623
SMURF2,0.13740734031799573
SFTA2,0.1367723942172857
CLSTN2,0.1366583108723377
SLC16A1-AS1,0.1363615073127017
SHROOM2,0.1362404402474658
NID1,0.13597275799257513
RBP1,0.13593581964084334
ZNF347,0.1356479373651388
TFPI,0.13562754583645106
SMC4,0.13531522501717272
APOD,0.1347575262221012
KIF13A,0.13472986212977006
DBF4B,0.13468349575927072
GRAMD1C,0.1343657914748978
FAM241A,0.13431470577143773
RPS6KA6,0.1340913445630332
ZNF731P,0.13381234497205893
AMOTL1,0.1331276511452899
CDH26,0.1318238985596176
GALNTL5,0.1316342271439796
SLC16A14,0.13126967024231356
CCDC153,0.13125366740983155
ST6GAL1,0.13116695705799417
CHI3L1,0.1306171371379908
PKHD1,0.13026625963720384
ARL10,0.13013947197886078
VANGL2,0.12997990238540436
C6orf15,0.12990517881254957
ZNF846,0.12971633163202662
ADGRF4,0.1292268550250915
TTC5,0.12857665623440986
STAM-AS1,0.1280140866759223
KRT23,0.12781217096616956
NOCT,0.12761108875767274
GRK3,0.12705847061829467
ZNF506,0.12663498890606908
UNC93A,0.12585107391051137
FGFR1,0.12575779923625977
RASL11B,0.12572186145088202
ARMCX6,0.12569648264834626
FUT8-AS1,0.12556766823566748
WDR19,0.12535190105562058
ITIH4,0.12499382461403062
MNS1,0.12429823614841692
ARMCX1,0.12427218797366324
FKBP1B,0.12381038755966473
FBXO15,0.12375136822968325
HSPA12A,0.12278696451589712
ATP6V0A2,0.12263539495296927
LINC01252,0.12214348916458223
ECHDC3,0.12181770689373415
KLHDC1,0.12167731110663337
HCN1,0.12105444138328193
TMEM161B-AS1,0.12095781503078874
FAM86B3P,0.12083883203175323
ETS1,0.12049342130517475
LRRCC1,0.12028170268992647
FLG-AS1,0.1202799984758222
GABBR1,0.12025460058078691
TPM2,0.12012925476313692
HIP1,0.12012519256188457
CXCR4,0.12009479307419385
PRKAG2-AS1,0.11987254135908283
NBDY,0.11977945455036641
SDHAP3,0.11974131923058327
RECK,0.11950805329916046
SPEF2,0.11906218362283418
VWDE,0.11888409322471115
MAGEH1,0.11801435065405076
C1orf43,0.11800696113742215
BRAF,0.11787097959097122
DUSP10,0.11652776334375455
ARPC3,0.11648921912146622
ST18,0.1163799055367189
BAMBI,0.11623212899256548
MIER3,0.11621650743464905
CEROX1,0.1161406753479039
PAX6,0.1158817275753886
PLA2G4A,0.1155231782319737
PPM1L,0.11507845833893722
CCKBR,0.11499284125188956
SERAC1,0.11483389825487485
RSRC1,0.11468408608475475
S100A2,0.11405683045629326
NF1,0.11396495768831562
PRKCQ,0.1138247519973541
SEPTIN6,0.11359620101918048
PAPPA,0.11341923670601606
SIX4,0.11276931446149761
SLC35G2,0.11267508745937348
PLA1A,0.11218851314890337
GPR143,0.11216734676241737
TENT5C,0.11206291785831107
DMKN,0.11195614249830432
MILR1,0.1118587013671201
LRRC6,0.11175435315224032
AFF4,0.11141000725362933
MOCS1,0.11080925442551003
C15orf40,0.11045860863817142
MAN1A2,0.11028320199735912
STRN,0.11025653691837517
PDZK1,0.1099054398828813
MMP7,0.10988649211108936
LRRN4,0.10944826092686182
SUN1,0.10935772092562811
ZNF8,0.10930450929603322
THRB,0.10898854923436405
USP13,0.10894314973619408
ST8SIA1,0.10857395648573037
SLC36A4,0.10760269030849257
TRIM22,0.10753011766261066
PCP4,0.10751728120330323
PTPRD,0.10749659739056934
TNFRSF10C,0.10744185874578806
SLC9A2,0.1070679123051181
HSPB8,0.10666469645327332
MSN,0.10637800317392937
SLC5A3,0.10618759471714648
FAM13A,0.10578245615896205
NUTM2B-AS1,0.10492449417441799
FAM214A,0.10411177888412679
TLE4,0.10385230720852469
FBXO30-DT,0.10376929315111208
PREX1,0.103046348368348
RTL8A,0.10303902463557597
GPAT3,0.10259984336950306
ARID3A,0.10233533368454105
ZNF785,0.10208132449890336
HOXC4,0.10140760575114845
SLC16A4,0.10121895494880127
SPATA6,0.10100458556386897
ZNF662,0.10099978977524325
SDR42E1,0.10082081081341346
ZFYVE16,0.10065687176076539
N4BP2L2,0.10039268613696102
ZNF429,0.10007345401074147
XDH,0.09989221122174055
C11orf45,0.09970903663138192
PIH1D2,0.09939356458709854
FYN,0.09901743085702228
DDX49,0.09878086491435757
ARHGAP27,0.09876811932281124
MAGEA12,0.09828394652013009
MPP7,0.09814046720530387
ARSB,0.09810010107401779
SOCS2,0.09751618357461984
ARL11,0.09714155965843636
CDCA7,0.09662665870791376
ST3GAL4,0.09643453513239487
ABCC6P1,0.09630294159312093
ITPR2,0.09599140732623596
DIO3OS,0.09583055090162776
CENPU,0.0955770034951349
PDLIM5,0.09525268082125014
ZNF493,0.09509595587218919
ENTPD1,0.09495726121282531
ARHGAP6,0.09476498605399453
CAPN8,0.09454006770481238
NIPSNAP3B,0.0944542222249331
IGF1R,0.09422524482994354
SLC8A1,0.09406101838264969
CLU,0.09404051524898079
ADSS1,0.0932256079225572
UTS2,0.09299480378285575
CFAP251,0.09288023607446319
FBXO36,0.09232964388421531
TAGLN,0.09217157854044693
DNAAF4,0.09204946443325943
ALG10B,0.09197524552141466
PPP1R14A,0.09194951150134668
NR2F1-AS1,0.09174197382678594
SLC6A4,0.09156571305648305
MAGEA2,0.09142715101034592
HERPUD2-AS1,0.09127728592754421
PLK4,0.09108510580998949
CDK14,0.09063903115427097
TPM3P4,0.09053028515849873
CFAP91,0.090428669996678
CFAP20DC,0.09040506614112756
CYP3A5,0.09006193634517538
PARD3B,0.08979341557624428
THRSP,0.0896688438955524
PURPL,0.0886284710758724
OLA1,0.0880604773009915
SGCB,0.08777850773388218
ZNF569,0.0870924782809641
SDSL,0.08662439815384022
FUT11,0.08634727552220414
C3orf14,0.08599209375616786
MFSD4A,0.08585329835313218
HM13,0.08554567331876954
ZC2HC1A,0.08544393324657851
LAMP3,0.08492066417598794
STK17A,0.08485712400523607
ELK4,0.08477225586046934
HHLA3,0.08415578755731412
CDS2,0.08414479189215765
COL21A1,0.08406275049524377
SHC3,0.08395571338586919
TNFSF9,0.08387374386231887
MAML2,0.08359483754674725
WNK1,0.08350607894563171
RASA3,0.08324750768255308
DCUN1D1,0.08319814445884413
LINC00663,0.08316034102759562
KRT80,0.08286208882568545
SRGAP2,0.08272929543988984
RBMY1A1,0.08271310186184563
RASSF8,0.08269667010706008
ZNF655,0.08248227068677813
ZBTB44,0.0824597644437969
ZFAND4,0.08202333614801535
FAM169A,0.08197093423804902
ARID2,0.08191748151082025
KBTBD11,0.08171307050502499
NEK5,0.08142816793829802
SLC16A3,0.08123740939935198
CXCL8,0.08100964368050674
ELAVL1,0.08098973124550601
SLC4A11,0.08092576030780418
BTN2A2,0.08079010939675789
VGLL3,0.08029379032458103
CCSAP,0.07991909660489414
RGS7,0.07973198225555553
MFAP3L,0.07927640719491166
SULT1E1,0.079082498528289
MEIS1,0.0790073587296194
LIX1L,0.07883210711938446
CEP112,0.07842435255179585
INPP4B,0.07839956127959098
HOXA-AS2,0.07795538939724612
LINC00858,0.07794523196499457
CROT,0.07779730607880342
TMED4,0.07757719420828459
KCNAB1,0.07748185699283337
CACNG4,0.07738956208134323
MEX3B,0.07684941512449453
CPE,0.0766696554483654
ADA2,0.07638619951741213
ASTN2,0.07574131700111603
DIRAS3,0.07515588259158647
C5orf63,0.0751439374506521
ZFP82,0.07477916407636684
EIF2AK3-DT,0.07423967924033173
PRSS23,0.07404870233015814
LINC00622,0.0734852569110281
CFAP70,0.07319798793565396
ZNF501,0.07312753489503343
CAPN6,0.07307569427359333
IL17RD,0.0726863485838947
UPK3A,0.07240568276587225
CAPN3,0.07208288257924542
TTC39A,0.07191194938842621
KIF6,0.07188180328439323
RAB11FIP3,0.07187464469100951
ATP2A3,0.07179259264935708
GLB1L,0.07156860984066886
RASGRF2,0.07150468104831097
RGPD5,0.07136900288290894
GABRB2,0.07127766159794639
SLC16A9,0.07125651915863261
TOR1AIP2,0.07078632421102933
TIMP3,0.07042632050526478
PLEKHH2,0.07026585974781398
IGFBP2,0.07006547695924058
PRKCQ-AS1,0.06960775868545335
ST6GALNAC2,0.06956536306414227
AGO4,0.06934377390293277
ETFBKMT,0.06907753077711726
CNNM2,0.06879318265894606
FGF7,0.06830193051146377
MIOS,0.06789321887633482
CADPS,0.06789019162632465
JAG1,0.06775116046512432
PPP1R16B,0.06621025263105197
TYRP1,0.06611288968208515
FAM76A,0.0652069904331702
ZCCHC12,0.06509916237835997
KIAA0895LP1,0.06508872569735703
ANTXR1,0.06486041102156744
PLAC1,0.06452966016226186
THAP7-AS1,0.06381468153840393
SRGAP2B,0.06360475528535994
RBM43,0.06351992466326851
NRP1,0.06330070778916183
KLF12,0.0632535002782383
PDGFA,0.06313646788834432
ZBTB20,0.06311724267666859
HCAR1,0.06308398038014056
FAM149A,0.06296847382061864
APOL3,0.06283829203172334
POPDC3,0.06277764266770158
ZNF556,0.06258295773557578
OPRD1,0.06248383131169619
IFI6,0.06233431693195613
DZIP1,0.06214525339164378
SRC,0.06213222940338077
KIN,0.06181782347116445
CCDC18,0.06164314699414574
LINC00910,0.06133609270410079
MGAT4A,0.061086308674018354
TMEM213,0.061083987003850065
BDNF,0.06072666231339706
NRP2,0.06068119086404209
DPYSL3,0.060117005224497366
RLN1,0.05989086050812085
CPM,0.059675674448939266
ID4,0.059367289441043115
SDCBP2-AS1,0.05907506329982357
MEF2C,0.059016310112373335
NSUN7,0.05871046933534464
CASK,0.058632253704655996
RBX1P2,0.058445633169906294
SIX1,0.058209432754012705
RNU6-37P,0.05769792735463408
ANKRD20A1,0.0576079958749389
ENPP5,0.05717749545346745
UGT2A3,0.057063267389570925
ITPKB,0.05702582499713552
ST20,0.056932477238117486
DENND5B,0.056259986036004274
ENTPD5,0.05605416286316034
CASC2,0.05594297296672382
SYCP2,0.05580979467217288
TH,0.055655962727455696
MAGEA9,0.055408867565737596
CPEB3,0.054934565549184314
PDK4,0.0549215751395033
PRICKLE2,0.05488391884859727
NFAT5,0.05462589274354555
BOLA3-AS1,0.05438985588006729
COLGALT2,0.05434802788155172
PMS1,0.054072731019442793
ZNF701,0.05388069688855701
CFLAR,0.053811821989193424
PTPN21,0.053614932718364226
ZMYM2,0.05296764724094007
IL18,0.052850616126708355
CCR1,0.052811200619670255
RARB,0.05269871476125879
GNAS,0.05206168516919145
ZNF610,0.05203634762220118
SP100,0.0513741993514356
RASA1,0.0509256607244026
CHML,0.050841375591942885
PRDM16-DT,0.050688876768804826
AFAP1L2,0.050619496604667615
RGCC,0.05033369286690716
GALNT18,0.05032257903890185
TGM2,0.04958935216235656
ARL14,0.04953524500334879
VAC14-AS1,0.048753204515513286
TMEM132D-AS1,0.04865093826762471
DYNC1I1,0.04859139050213775
GALC,0.04856444837260257
SMAD9,0.04851833324100638
THEMIS2,0.048194694509724245
ZNF483,0.04800780848272762
RNU2-22P,0.04791346415718837
MAN1C1,0.04785602367511414
LAMA1,0.047780337748455345
PIK3R3,0.0477384398401292
DNAJC12,0.047702248179244504
RIMKLB,0.04753835473415221
HS3ST1,0.04725072493719712
CYP24A1,0.04717278109219432
LSAMP,0.047121752464559304
HSD17B6,0.047104801055665425
SH3TC2,0.04702900004206237
SPTSSB,0.046721108469134943
ANGEL2,0.046597222807569644
PLXND1,0.04612191750739067
TBL3,0.045996344532671624
CEP126,0.04586740122087342
ITPR1,0.04565875426280821
CCDC181,0.04551279105790316
DGKE,0.04531899771786788
SMPD1,0.04528120621517604
MAGEA1,0.044901500063053545
CCDC82,0.04464130181902675
IRX5,0.04445533254424676
ZNF285,0.04438495816966777
GPX3,0.044163207654869696
P3H2,0.04415656894024233
ZNF681,0.04392325843443975
ERO1B,0.04391286994286624
ULK2,0.043890724641281464
ATG3,0.04373423913319258
C1R,0.043205443415153186
NOD2,0.043159692275505875
SLC17A9,0.04259223164759018
MLF1,0.04229869408955753
ZFY-AS1,0.04224317133706642
NR2F1,0.04218958763051549
USP34-DT,0.04209427386978769
PAM,0.04205029700275738
CGNL1,0.04202120072063244
SYTL5,0.04172190803976757
APLF,0.04163575256144112
MTCL1,0.04160690854510462
PNMA2,0.04134228317477425
POLG-DT,0.041290812271734735
A2M,0.0410695747459839
PITPNC1,0.040806353560504875
CHIC1,0.040522058382260584
MFSD14C,0.040293033674453624
HMGN3-AS1,0.04013392225225701
GREM1,0.040107733863215915
GRHL3,0.03999962741120365
FAXC,0.03999347082843686
NR3C1,0.03996659176149727
TRERF1,0.03985773908846451
SPIRE1,0.03969163658200702
CCDC110,0.039583314866075976
IGF2BP1,0.03950572034154052
SELENOP,0.0388853827253143
ZNF718,0.03866787333912399
GABPB1-IT1,0.03847381982075238
PDE9A,0.038412626293993245
CEP85L,0.03837692005398655
A1BG,0.03834529066990258
ZNF134,0.03829430191930065
LARP7,0.03821225205927937
IL1RN,0.037442467020275524
ARL17A,0.036959067759530194
ESR1,0.03670124850235575
WASIR2,0.03665628410553497
LINC00324,0.03631363767385453
GJA5,0.03626832508993793
ANO1,0.0361790294611665
DLGAP1-AS2,0.03592629089509277
CSRP2,0.035867328577747916
DPY19L2P3,0.03567623129209009
NFATC2,0.03561216206072781
HDAC8,0.035548222805023406
AKR1E2,0.03488955807434284
APC,0.034694616022224976
DUSP4,0.03463038277053681
CXCL3,0.034560357763972385
IDS,0.03455430617429596
DUSP5,0.03356095326715681
XRN1,0.03341113308837897
ZNF709,0.033303917596505014
XGY2,0.032775222855581494
GBP2,0.03270339826265258
CPLX2,0.032664859979441394
FANCB,0.03256190686102458
RBM24,0.03251948142843525
NAALADL2,0.03232458123696754
LOH12CR2,0.03223934928380259
KNG1,0.0322154916538589
DSCR8,0.03217342088412037
MAGEA4,0.031998097023011825
JHY,0.03198728335511815
TRIM2,0.03161757337511741
LINC01116,0.03126445939793452
SP110,0.0312084610886478
FOS,0.030895068015616884
CSRNP3,0.03075815526872906
RGS9,0.030541474555042615
RAI2,0.030538819566311923
CCDC106,0.03042724323673259
FCGR2A,0.03004871214300829
CSAG3,0.03000866666305851
FFAR4,0.029869390284778252
C3orf70,0.029813211924102835
S100Z,0.029639888540005772
ZNF233,0.02944129956844885
S100A6,0.029318626242968056
RAB37,0.029249117592459423
FGL2,0.029236828363787153
LGALS2,0.02902683037505468
SPARC,0.028830774533590852
BUB3,0.028716267688703105
EVA1A,0.028675425933754967
ZNF606,0.02725391673089048
ARGLU1,0.027197683769157384
RNU2-52P,0.02704681877155589
CAVIN1,0.026807273870650985
GPATCH2,0.02664948496547711
CASP3,0.026640969285859493
KRT6B,0.026614629385632936
FAM161B,0.0265543018667126
HS2ST1,0.026367749743922926
HOXC6,0.02631981798534306
ELF5,0.026212068781058712
VAPA,0.02615829419499518
WDFY3,0.025807701280945762
MYH4,0.025737419164907238
CA12,0.025734611722044696
VAV3,0.025727929336953385
ST7-AS1,0.02543680458195498
PIGL,0.025411591618245827
KLHL18,0.025391700963087648
ALDH8A1,0.02537554879849077
MAP1B,0.025356576853207177
CFAP97,0.02508933079166677
FRRS1L,0.024982202674407736
SAMHD1,0.024674057421313813
TXNL1,0.02464374152680329
MICALL2,0.024635196681236798
KCNB2,0.024502690068089795
DIRAS2,0.024045919968126148
LINC01644,0.02352953064154885
RHBDL1,0.02350152125989285
TTC14,0.0234520365529669
CXCL14,0.023349141866180687
PLAC8,0.02323483667161511
SPINK1,0.022959426376294483
C21orf58,0.02278980276725251
BFSP1,0.02270914055941108
IPO9,0.022602884843288106
MAGEA10-MAGEA5,0.0223659256095097
SH3BP4,0.02234315166570957
FGFR1OP2,0.021932953055043072
H2BE1,0.02177896647305857
DQX1,0.021777043434488528
ZFP28,0.021752285422163207
ZNF24,0.021676085525422335
YTHDC2,0.021458904854041505
LINC00460,0.021360789265036813
TMEM131L,0.021199455722662203
IQCH,0.021015499293960543
ZNF570,0.02097573605254995
ATXN1,0.02092382483511528
CDNF,0.02073824565084387
SAMD5,0.020643675111379902
CLCA4-AS1,0.02045691861892868
ARMCX3,0.020324868452069433
BAALC-AS1,0.020203976271354403
C20orf85,0.019964413097718507
LINC00906,0.019921132024844995
A1CF,0.019803621030819746
EFHC2,0.019621190019392925
C9orf72,0.01954369731274225
SLCO3A1,0.019442805591338985
CHD9,0.01899726495732409
LYZ,0.018828518082288144
U2,0.018771597434211123
DSC3,0.018743444411465672
SVOPL,0.01842902192991006
RFX6,0.018384735230029293
RAB39B,0.017844721458050376
PLEKHG1,0.017629332272688696
GLIS3-AS1,0.017430513118959524
MAGI2,0.01691181153994869
TTC7A,0.016760173293590072
ICE2,0.01661366853249391
MSLN,0.01653987665429446
ZFP36L1,0.0165017011339501
CSF2RA,0.016310417913485083
HLA-DQB1,0.015952863876249078
ERAP2,0.015640684668247126
MRLN,0.015588910229263083
ZNF214,0.015442289303488338
RUNDC3A,0.015379225614515941
NLK,0.01537343600552807
PLG,0.015250496982684412
LINC00894,0.01510732055937515
ADCY1,0.015045221570214368
PLLP,0.014971430703057283
SNHG29,0.014604016894846493
PGM5,0.014555310245619955
ACSL1,0.014521709749763738
DUSP19,0.014447899735112964
SNORA78,0.014332195995412371
CLDN10,0.014033168846177443
CCN3,0.013998922016143864
SOX2,0.013914769615337677
LINC00958,0.013724722305099142
PRKAR1A,0.013312464870508604
FBXW7,0.013066663559977772
ZNF329,0.013057600838773616
FGF14-AS2,0.012974353785113175
ID1,0.012905841945221364
LINC01419,0.012845014661634065
DMRT2,0.01268394269512735
PRB4,0.012641901068570566
GLS,0.012542807920487101
DEXI,0.012324763987439473
POU4F1,0.011944140160046798
ZNF704,0.011806137253924091
PLTP,0.011338881345281954
PPBP,0.011338704003264036
ZNRF1,0.011205641976156522
B3GNT7,0.011173551983519107
UTRN,0.011047649343585177
PTPRG-AS1,0.010956577328097667
LINC02754,0.010850765636048915
ROR2,0.010679521164752388
HERC6,0.0106234998490068
FHL1,0.01016302356433328
FGF13,0.010076411795073015
ECRG4,0.009839132479206918
RPRML,0.009755065710033617
SLC14A2,0.009471180249189618
LUM,0.009456858885488001
BMP2,0.009382553902253551
CCT6B,0.009165551045683723
CLDN18,0.009076722184413593
GNGT1,0.009013102341719917
MXRA5,0.008629066954912211
SUSD3,0.008417764745376458
IGF2BP3,0.008229535494155383
MAP7D2,0.008168044020687795
GSTT2,0.007847423232907701
SLF1,0.007720696983474563
SCN3B,0.00756472710570459
CTSE,0.007283126640734059
SDAD1,0.007256099561491876
FGF19,0.0072232357383441295
SEPTIN7P14,0.007110993982516977
ELP2,0.007006495082952198
COL9A3,0.006853858005009168
NKX1-2,0.0066839296684883635
ERP27,0.006649056058475434
LINC00540,0.006600330304996662
L3MBTL4,0.006433618187776583
SETMAR,0.0063250067209163685
SGMS2,0.0062433579224072866
CHST13,0.005906545061931762
KIAA1549L,0.005828884005032396
LINC02582,0.00517033925764554
RNF125,0.005162956017563759
SYNGR3,0.004474388365460373
CDK13,0.004384155631443805
PRKAR1B,0.00414116849127241
MAF,0.004123459803426281
CAMK1D,0.0037421312978577646
SELENOM,0.0034378697381180208
CTNS,0.0020859459533052005
NFASC,0.002032124648596222
ENY2,0.0017584544168902064
RALGAPA2,0.0017268874914568874
NBPF3,0.001564999910761485
GLS2,0.00114004528650431
GBP3,0.0010829786296012631
SPTBN1,0.0010587722654941205
ADPRHL1,8.299516587125489e-4
SLA2,7.664226719138242e-4
ZNF550,5.738939571562775e-4
ZNF770,5.225744878293372e-4
CLVS1,5.192985296113473e-4
SLC30A10,4.869008316662572e-4
INTS4,4.570959091216361e-4
ZPLD2P,4.439179647794747e-4
TRDC,1.2315164280367197e-4
NAV3,8.544914592225043e-5
EML1,3.9892658527126645e-5
CELF2,-1.1824103894816257e-4
ST3GAL1,-5.057244587641669e-4
MYBPC1,-5.352639996180055e-4
CHM,-6.716873655232997e-4
ZFP2,-7.677388816097852e-4
CYP4B1,-8.172688605022546e-4
ZBTB46,-9.004117644395048e-4
LINC02119,-0.001017117361518371
TBC1D1,-0.0012909206829688341
TERF2,-0.0017144339027738479
PLAT,-0.0021871093027855644
SLC43A3,-0.0022332860918447867
PHF3,-0.002269298820680298
VSIR,-0.0023585111377150674
EFCAB3,-0.0023674992999177464
MCTP2,-0.002378377637939292
HMGN2P46,-0.0024460103268910765
SLCO1B3,-0.002523801396651764
PRAC1,-0.0025396016795394428
TNMD,-0.00270845310205649
CCDC149,-0.0027419854139175675
INHBB,-0.003266381496357338
PIK3C3,-0.0033556613080786796
DLC1,-0.0033676836208234957
CXCL12,-0.0034050938932961012
DNM3,-0.0036709967478424916
CYP1A1,-0.003806746023362731
PIK3AP1,-0.0038068939097822586
SYT16,-0.003861321952175031
STYK1,-0.004047841956652526
MBD1,-0.004209759700149815
ATOH8,-0.004322458020870081
IGFN1,-0.0045552749569033055
PPARGC1A,-0.004766866067312919
CD40,-0.005024961841401089
CYP4F8,-0.005495005468915861
ALDH7A1,-0.005512101398292174
ZCCHC24,-0.005621896964402103
CYP3A7,-0.005757023323233426
TTC23,-0.005774335980517375
JAZF1,-0.005878133610497186
INHBA,-0.005972414039458996
SKAP1,-0.006228605815151553
PAX9,-0.006304398002784343
LAMA4,-0.006344767764200354
POLR3G,-0.006350125357422144
KL,-0.006623810749465636
CTXND1,-0.006871005608140356
AKR1C2,-0.006883832935398669
CYTIP,-0.00693653084709307
ISX,-0.0070139424831848745
SLC51B,-0.007475155282291213
DCUN1D5,-0.007641578986738035
ANKRD29,-0.0077441318507266805
PCDHB12,-0.0077500768661596595
USP31,-0.008405482599074867
NPL,-0.008587084475286232
LRATD1,-0.008856254294298026
FOCAD,-0.008931767963754516
COL6A1,-0.008973862494140377
XCL1,-0.009194841334307301
LINC00630,-0.009224330366866226
KRR1,-0.009456596340561951
RASSF8-AS1,-0.009570398280150586
TCP11L1,-0.009683040473230334
MOB3B,-0.00971826182356228
RASEF,-0.009751899253505093
GPR65,-0.00976113877331169
CREB5,-0.009999543452130352
PDZRN3,-0.01001896255557484
SOAT1,-0.01006068757431307
CPQ,-0.010327084762169418
LMO4,-0.010681250558486519
NIM1K,-0.010994299014086849
ZNF333,-0.011104718448099607
HOXA2,-0.011276365844911507
CEACAM8,-0.01127928835022737
DYNLRB1,-0.011433247117255211
COSMOC,-0.011486910029962306
SERPINE1,-0.01150273709215667
SEC14L4,-0.011632359858583241
TRIP6,-0.011640050001277002
SCGB2A1,-0.011656042762144192
ZNF586,-0.01183588610632893
COX10,-0.011901480905207748
INTS6L,-0.011947981797168281
MIR7-3HG,-0.011949519326068503
SYT13,-0.012033568944275175
DOP1A,-0.012094712237453686
SLC44A3-AS1,-0.012146042557930878
ITGB1BP1,-0.012238379630110551
C15orf65,-0.012315004355526184
ZNF321P,-0.012406346525441501
ELAPOR2,-0.012406807407165503
BEX5,-0.012450114803029795
DNMBP,-0.012499909438774291
MYLK4,-0.012528601993945246
POU6F2,-0.012584698132114113
EFNA5,-0.012593931889982805
KCNJ10,-0.012694354847026447
ZFP42,-0.012751328853386389
HELLS,-0.012856261368156034
CKAP2,-0.012912516174820064
ZFP37,-0.013060562025194476
ZNF738,-0.013135935034356337
MATN2,-0.013169519395263361
TNFRSF11A,-0.013376310281745773
CKMT2-AS1,-0.013438986904808324
FHOD3,-0.013970897362664202
RTN1,-0.013974564256867909
CCDC32,-0.014152694749067215
FMO5,-0.014310129340121717
ADM,-0.01452961979621068
MKX,-0.01475006150070483
USP53,-0.014764280964022224
TCEA3,-0.01478201332286076
LRP12,-0.014901313571432892
PRR4,-0.01521993318173796
ARAF,-0.015377882570954505
KHDRBS3,-0.015543981904368837
FAM124A,-0.015600120108803328
TMEM87A,-0.015624794383011141
SCAF4,-0.015767262496063854
RANBP3L,-0.015841186242508614
GALNT13,-0.01587101202836811
GAREM1,-0.01596278444422854
PBLD,-0.01610729303487706
CCDC8,-0.016111289476950303
TSPAN7,-0.0163546676312147
CCL2,-0.016425694902886902
PAX5,-0.016471773236595225
GPR158,-0.016473582321047023
TNFSF13B,-0.016493006806557943
BANK1,-0.016532905897868752
ST6GAL2,-0.017070433043288126
MGMT,-0.017330924018674632
ALDH1A2,-0.01757313885930466
PI15,-0.017652801203731958
KCNV1,-0.017653351143759637
KCNK3,-0.01794937940099588
PPFIA4,-0.018038433591430314
C9orf116,-0.018160140719789008
TM2D3,-0.01823542164479277
CHST11,-0.018449662370035518
MCHR2-AS1,-0.018497408670273493
ZNF518B,-0.018848172066395476
GSTA1,-0.018848696132693216
LINC02846,-0.01896449021529848
CHSY3,-0.019033930256390066
KLRC3,-0.019315050864442834
TBX18,-0.019434167736226058
MROH8,-0.0194944742907657
ARMCX2,-0.019567293420972087
KRT31,-0.019842922541001364
MX2,-0.01987564822542177
XG,-0.019970092319670753
ADGRD1,-0.020027264708228725
CAVIN3,-0.02004326976777625
OR7E14P,-0.02006413461975241
SCG2,-0.0203145881985281
EED,-0.020345606604979045
LMTK3,-0.02036708009383841
DENND1B,-0.020581294366331465
SEMA3F,-0.020764055693317504
CPS1-IT1,-0.020822045659331385
SOX8,-0.02114814032499211
LINC02864,-0.021215838222249796
STK4,-0.021270949580327363
SERTAD4,-0.02191102506885313
EGFLAM-AS2,-0.0220186968971354
SOX30,-0.022325863557904314
CLCN4,-0.022449389761551825
DLX6,-0.02267338774227969
SNHG27,-0.022838762444448612
TMEM72,-0.023562493837010492
IFT57,-0.023630766836000936
DYDC2,-0.023664256399304653
PLXNC1,-0.023905373918958563
SETDB2,-0.023906199131820217
RHOQ,-0.024090561610740673
PARP8,-0.024108893374119585
