id,factor1
RIMS2,-0.4266346783441219
RIMKLB,0.0636307426573408
RIMBP2,0.0836723262305196
RIC1,0.24766924344653654
RIBC2,0.29292001147492197
RHOQ,-0.18185065437768752
RHOBTB1,-0.10259454601435337
RHCE,-0.058853010961150184
RHBDL2,-0.49140294911544957
RHBDL1,-0.03762334653325191
RGS9,0.03965158555201543
RGS7,-0.1760767271221265
RGS13,0.08346534009737681
RGPD5,0.10510592303602966
RGN,-0.26118728468948066
RGMB,-0.10098184450532453
RGL3,0.1673267356264597
RGCC,0.1373163333790647
RFX6,-0.09295538977440918
RFLNB,0.2418869666779214
RFC3,0.39008898602138875
RETREG1,-0.30350252502553854
RETNLB,-0.6521713469247111
REPS2,-0.3386684106111911
REN,0.1071505360014456
REL,-0.002847868231045487
REG4,-0.2049898476628245
REG3A,-0.17256134645562554
REG1B,-0.01066637928030362
REG1A,-0.0960035921380678
REEP1,-0.5427260762620937
RECK,0.35467347274375977
RDX,0.7250471771078011
RCOR3,0.21976621260309892
RCBTB2,-0.47050445939708924
RCAN2,0.006902484714022265
RBX1P2,0.24588333151322297
RBPMS2,0.12137761864876992
RBPMS,0.4537337955894196
RBPJ,0.03287292751412415
RBP7,-0.39319480122771455
RBP4,-0.019847036936628166
RBP2,0.15319584248651902
RBP1,-0.12862196427709682
RBMY1A1,-0.16204102644785212
RBMS1,0.3740765815322395
RBM43,0.03905100177495255
RBM33,-0.3007982888760898
RBM26-AS1,-0.13788578105590918
RBM24,-0.3646901282601633
RBM11,-0.3471798277404655
RASSF8-AS1,0.10282305711859101
RASSF8,0.16596407991345666
RASSF4,-0.3634037858726079
RASL11B,0.28615486622873587
RASL10B,-0.2662048681771369
RASGRP3,-0.12200423182848213
RASGRF2,-0.07712871132933043
RASGRF1,0.10793800504422062
RASGEF1B,-0.1815187756731025
RASGEF1A,-0.5131535720824283
RASEF,-0.9175286373266394
RASD1,-0.06252667345902276
RASAL2,-0.06178095898159818
RASA4,-0.4680617663326866
RASA3,0.08117912179975231
RASA1,0.20751950539822478
RARRES2,-0.04043635751793568
RARRES1,-0.1604408439285505
RARB,-0.4063877486687472
RARA,-0.18860725148481344
RAPGEF4,-3.4232273659988625e-5
RAPGEF2,-0.11364508386933958
RANBP3L,0.12109708597904208
RALGPS2,0.1492633201114899
RALGAPA2,0.009473903088340662
RAI2,-0.28888808974554364
RAI14,-0.13990486684002673
RAG1,-0.3337247645127106
RAD54B,0.5091747119206246
RAD52,0.16125772114184933
RAD51B,-0.3053331100481115
RAC3,0.2049252439319818
RAB6B,-0.17728436964257527
RAB3C,-0.09696856987906954
RAB3B,0.09258431835630707
RAB39B,0.01738997313544272
RAB39A,-0.11911650269782839
RAB38,-0.7271986094165045
RAB37,0.18734460336971798
RAB34,0.06653479067122094
RAB31,-0.01988445633630362
RAB30,0.6192303190676905
RAB2A,0.21854870918450814
RAB27B,-0.31683134625298404
RAB14,-0.06023179318039012
RAB11FIP3,-0.3915461990727198
QRSL1,0.16601041762015076
QKI,0.5053932776165582
PYROXD2,-0.13604004892332583
PYGL,0.31252027426815526
PYGB,-0.8189457213698645
PURPL,0.6949927556895222
PURA,-0.015901889254616358
PTPRR,0.010295672213704308
PTPRO,0.2849654267026512
PTPRM,1.0983677333298494
PTPRG-AS1,-0.2337432257579229
PTPRD-AS1,0.2447827344658691
PTPRD,0.5518436959558715
PTPN21,-0.3129518531828549
PTPN20,0.0029914160472471587
PTPN14,0.5165417554040648
PTPN13,0.4349626270736991
PTPN11,0.13677175311438006
PTK7,0.11699101988377117
PTK2,0.015033205047041297
PTGS2,0.45262495830248184
PTGS1,-0.23166136841939203
PTGES,-0.024402884809807936
PTGER4,-0.1588316961694888
PTGER2,-0.05099457644595949
PTEN,-0.009044639305377904
PTCHD4,0.545940410948562
PTCH1,0.32910139662427196
PTBP2,0.02735629780234091
PSTPIP2,0.6307306592084059
PSMB8-AS1,-0.13054335010374102
PSAT1,-0.057315916141569834
PRUNE2,-0.18121956380362467
PRTG,0.04967781552619338
PRSS35,-0.0097342330361278
PRSS23,0.43289363410711357
PRSS21,0.10937095033551944
PRSS2,0.24034219998000403
PRSS12,-0.3093985164808276
PRSS1,0.21478524816907504
PRR9,0.5918216671695512
PRR5L,-0.042713029253387116
PRR4,0.30185503722132134
PRR14L,-0.05790237495031352
PROX1,0.5306961005357715
PROS1,-0.44845318264545486
PRORSD1P,-0.04237385926959957
PROM2,0.12986353649687693
PRODH,0.31933241990847633
PROC,-0.617506391850557
PRNP,-0.06664132019064999
PRLR,-0.07565152378742575
PRKRA,-0.07448399850379797
PRKN,-0.18192839774504782
PRKG1,-0.17554309539961926
PRKD3,-5.541144679613951e-4
PRKD1,-0.13022650823045637
PRKCQ-AS1,0.526635992259062
PRKCQ,0.5233009779063843
PRKCH,-0.5054316574965806
PRKAR1B,-0.30978341655829944
PRKAR1A,0.03772955675389971
PRKAG2-AS1,-0.03424065345683118
PRKACB-DT,-0.014266515006014786
PRKACB,-0.3451942105867205
PRKAA2,-0.05118254109889813
PRIMPOL,0.03691316232425647
PRICKLE2,0.4645470898207766
PRICKLE1,0.07479959463426163
PRF1,0.4098076380732673
PREX1,0.018517228963014488
PRDM5,-0.09152392167064691
PRDM16-DT,-0.006007054439727791
PRDM13,0.01080721077182397
PRDM11,0.1504576416899635
PRDM1,0.4127852284527347
PRB4,-0.002587508013164499
PRAME,-0.28046791587874875
PRAC1,0.573685576019729
PPP4R3A,0.08285393269081245
PPP4R1L,-0.33976533832649175
PPP2R2C,0.7263868504630278
PPP2R1B,0.28503132094512307
PPP1R9A,-0.07717356207502762
PPP1R1B,-0.344965835841577
PPP1R16B,-0.07771485460448418
PPP1R14C,1.1572143187034528e-4
PPP1R14A,-0.37271158913544555
PPM1L,-0.020649369683472116
PPM1K,-0.0212153009153527
PPM1E,-0.5175350440321588
PPFIBP1,0.40017046815367574
PPFIA4,0.3263013525064826
PPBP,-0.054694118740131366
PPARGC1A,-0.5129252936541281
PPA2,0.06318669001660367
POU6F2-AS2,-0.6965564994416952
POU6F2,-0.2707486964462477
POU4F1,-0.03531915447221607
POU2F3,0.013852000557629994
POPDC3,-0.1837993787929894
PON3,0.157406042226938
PON1,-0.09451657561850628
POLR3G,0.4142106747957719
POLH,0.3182227255955578
POLG-DT,0.020065271226267868
POGZ,-0.015205719464433375
PNMA8A,-0.05816550892715983
PNMA2,-0.09789451915297497
PNLIPRP2,0.3028671242274115
PMS1,-0.15662038667714742
PMP22,0.09830143448217923
PML,0.3007318623660354
PMFBP1,0.13457491505678013
PMEPA1,0.1746665334442863
PLXND1,0.2698978746957793
PLXNC1,-0.04498782304228626
PLXNA2,-0.3180059089358905
PLTP,0.3205960256533831
PLSCR4,-0.5074478852511636
PLPPR1,-0.2195870646715379
PLP1,-0.00343367942055724
PLOD2,-0.09804786155439794
PLLP,0.4700818859253094
PLK4,0.019802621142258607
PLK2,0.817309293682999
PLG,-0.27285737023203527
PLEKHS1,0.04907427453089061
PLEKHH2,-0.47444753202878
PLEKHG2,0.2338030849717742
PLEKHG1,-0.31189234104192876
PLEKHA2,0.15789679260762246
PLD1,-0.021560207491314626
PLCL2,-0.19150340094598367
PLCG2,0.12770463105058608
PLCE1,-0.4202133504878806
PLCB1,-0.13449688004842048
PLAUR,-0.1972172762338418
PLAU,0.04006609100564631
PLAT,-0.30699218206236795
PLAG1,0.15978478708477192
PLAC8,-0.28331263757584657
PLAC1,-0.2347152880381415
PLAAT5,-0.02727405010202658
PLAAT4,-0.023253038467321532
PLAAT3,-0.6079402108006032
PLAAT2,-0.15141761623874922
PLA2R1,-0.31402726634368944
PLA2G7,0.18279510209590283
PLA2G4A,0.22888149327478
PLA2G3,0.15616003261380604
PLA2G2A,-0.10585727036924313
PLA2G12B,-0.34847611382612
PLA2G10,-0.8359370516423613
PLA1A,0.12250789141679072
PKP4,-0.03850364986046359
PKN1,0.031090502296817178
PKIB,-0.3531352759833516
PKIA,-0.09072954064051439
PKHD1,0.07345994606304676
PIWIL1,0.27337532491458905
PITPNM3,-0.8407768399617019
PITPNC1,-0.018553581778382736
PIPOX,-0.25105938832967384
PIK3R3,-0.10324424365357579
PIK3IP1-DT,-0.04470653907370481
PIK3C3,0.29681896852934436
PIK3AP1,-0.1780763353417231
PIH1D2,-0.061585616797372164
PIGR,-0.5916893975901844
PIGL,-0.32588381584388143
PIGC,0.48637258612044737
PIFO,0.04531356718415233
PID1,-0.3618268615732897
PI3,-0.25106775009023824
PI15,-0.16933349736015663
PHYHIPL,0.4252890299117667
PHLDB2,0.5560543669420304
PHLDA3,0.30982281264500916
PHF3,-0.14046800993868264
PHF14,-0.023820912774776045
PHACTR3,-0.07029007588643559
PGM5,0.2941443656566063
PGGHG,0.2882351954973446
PGBD5,-0.18329365245583842
PGBD1,0.16836743783491223
PGAP4,-0.4606523411164897
PGAP1,-0.03836878191796361
PER3,-0.0088296018960022
PELI2,-0.259486700825098
PEG10,-0.18217292849849812
PDZRN3,0.46620378960041586
PDZK1IP1,-1.3217371754198353
PDZK1,0.32545140863311156
PDXDC1,0.05698986601343099
PDLIM5,-0.0057928624892720736
PDLIM4,-0.28310752002489553
PDK4,-0.13094642516566848
PDGFC,0.07888533490655766
PDGFA,-0.1384437191473949
PDE9A,0.25622950816439893
PDE7B,0.14794138062578371
PDE5A,-0.5109826754517416
PDE4D,-0.023828504723956728
PDE4B,-0.01045366946635755
PDE3A,0.10578362057978809
PDE10A,0.04817132468878144
PDCD5,0.1114965193454194
PDAP1,0.21346122686813498
PCYT1B,0.06914890561075143
PCSK7,-0.032529633374558845
PCSK5,0.20445545254772185
PCSK1N,-0.17109721811862286
PCSK1,-0.47640604488379285
PCP4,0.5850824300671118
PCOLCE2,0.07168185961204748
PCNX1,0.045490088664002525
PCMTD1,0.03595773119526644
PCLO,-0.1851890141897739
PCK1,-0.1497369867260835
PCDHGC3,0.05449929596856698
PCDHGA8,0.02644049377236458
PCDHB4,-0.37892738584985863
PCDHB2,0.07566649268736081
PCDHB16,-0.46455026664187127
PCDHB14,0.019332055080093967
PCDHB12,0.2792910870708281
PCDHB10,-0.04675844114410928
PCDHA9,-0.49341466327774275
PCDH8,-0.3305821712694554
PCDH20,-0.04271674888253762
PCDH19,0.18651031697584577
PCCA,0.3266539452679128
PCAT6,0.12941323745969754
PBLD,-0.586956556650293
PAX9,0.25010856731042214
PAX8-AS1,-0.21553014316391678
PAX7,0.1681080349443532
PAX6,-0.044085336134513244
PAX5,-0.21917725635175006
PAX4,-0.056352058275452255
PATL2,0.011060191997329653
PARP8,0.325861642556788
PARP6,-0.5655912241005943
PARD6G,0.3399722731855284
PARD6B,-0.039952560930723954
PARD3B,-0.2933954016785249
PAPSS2,-0.0686458392703288
PAPPA,0.386989081141349
PAPLN,-0.11719923116020327
PAM,0.693720414235848
PALM2AKAP2,0.08540629703006355
PALLD,-0.6397105112790115
PAH,-0.34998919690455266
PAG1,-0.10939402390924943
PADI2,-0.300347186128951
PACSIN1,-0.11007165804141163
PACRGL,0.00571856997130423
PABPC1L,-0.08989454504941151
PABPC1,0.07941567550673077
P3H2,-0.12464522803597301
P2RY1,-0.2837018623432927
OXGR1,0.0417030671463296
OXCT1,-0.3982282143878409
OTULINL,-0.024778559425010813
OTUD7B,0.10545423418999511
OTUB2,0.027776967749639045
OTC,-0.07642002047195869
OSTM1,-0.08338903869925897
OSR1,0.5400380178476868
OSER1-DT,-0.21110048549082214
OSBPL6,0.1815481397702133
ORM1,0.04328230487926721
ORAI2,0.42469199939671765
OR7E14P,-0.62900083466751
OR7D2,-0.43329963296347795
OR51E1,0.07446651832462355
OR2A20P,-0.11813102980251379
OPRD1,0.019807436660924663
ONECUT2,-0.013971848790216753
OLMALINC,0.45126324280116525
OLFML3,0.7163853708257831
OLFM4,-0.07832214740457043
OLFM1,-0.23909440977044674
OLA1,0.18005848387725462
OGFRL1,-0.15448555548216064
OFD1,0.13875420718755702
ODF2L,-0.2913766494992428
ODAM,0.20411657774335035
ODAD2,0.3249424780648161
OBSL1,-0.08307814536690615
OBSCN,-0.09214072688912069
OASL,0.21309938177526527
OAS2,0.03579952370051706
NXPH3,0.5986299225803892
NXPE4,-0.10670653813549842
NXPE3,0.049026499075613815
NXPE1,-0.14739050516417668
NXN,0.33470867994565867
NXF2,-0.565177854177088
NUTM2B-AS1,0.5675793179367927
NUTM2A-AS1,0.24384067481461705
NUPR1,-0.262417405002288
NUDT11,-0.0789108224740246
NUAK1,0.08674428193505763
NTS,-0.007750167104104067
NTRK2,0.26368367704804047
NTN4,-0.8703404101714507
NT5DC4,-0.03389632987919327
NT5DC1,0.3288317178070134
NSUN7,-0.24985262916444842
NSD1,0.17104961798743623
NRXN3,0.6052219547472779
NRP2,0.11953000651020318
NRP1,0.7919525470227885
NRN1,0.19493292710718926
NRG1,0.1049016881679271
NREP,0.457501898508506
NRCAM,0.5000919335600705
NR5A2,-0.3616571719476356
NR4A2,-0.47996274796863914
NR3C2,-0.7182354345223616
NR3C1,-0.016528433720307576
NR2F1-AS1,0.35239511095115694
NR2F1,0.6683221088275013
NR2C1,0.008047191438212923
NR1I2,-0.21269896645556025
NPTXR,-0.0340134933818063
NPTX2,-0.19902300834555156
NPNT,0.10564744198873245
NPL,0.481216870397488
NPIPB3,-0.03974371047010594
NPIPB15,-0.011271733182070252
NPC1L1,0.11590356175353736
NOX1,0.21965598642364328
NOVA1,0.07603356971970303
NOS3,0.1486354579511173
NODAL,0.4186886137632758
NOD2,0.21246365777289136
NOCT,-0.0693661289692271
NOC2L,-0.13715037938210706
NMT2,0.03733696852861815
NMRAL2P,-0.2653491170041257
NMNAT2,-0.49277180607480164
NME5,0.3449270617346768
NLRP2B,0.03216907472568539
NLRP2,-0.10341011924923553
NLRP1,-0.24290357912229876
NLRC5,-0.06345122632225302
NLK,-0.525567504851085
NKX3-1,-0.07890103625370787
NKX2-2,-0.1344896785636406
NKX1-2,-0.04666148720806704
NIPSNAP3B,-0.11131962088734085
NIPBL,0.22477050505982563
NINL,-0.5252681291436938
NINJ2,-0.17617580218433065
NIN,0.36994857277967946
NIM1K,-0.14884294239653217
NID1,0.24334579949288895
NIBAN1,0.036752475670695915
NHS,-0.003072972883570455
NHLRC3,0.04836279928268826
NGEF,-0.12133777499475869
NFX1,-0.007045477106085138
NFKBIZ,-0.010414401293540904
NFIB,-0.4929996740916538
NFIA,0.08036390697431214
NFE2,0.906376800353415
NFATC2,-0.4187589021271397
NFAT5,0.2227183588057631
NFASC,-0.24375115388279214
NF2,-0.21926239922950333
NF1,-0.07142343885121587
NEUROG3,-0.044752270946842976
NEUROD1,-0.275339855609094
NELL2,0.14019940956585364
NEK5,0.42610215141356006
NEK11,0.016557231586620164
NEFL,0.004678945435758338
NEBL,0.2682340998380999
NEB,0.10512801267525992
NEAT1,-0.08083353960379337
NDUFV2-AS1,-0.00309697035368571
NDRG1,0.024327244191196196
NDP,0.09110687693160538
NDN,-0.09122128497495431
NDE1,-0.010637727000068806
NCOA2,-0.05662249808053464
NCF4,-0.3544448536104088
NCF2,0.005327728658938175
NCBP1,0.19226990756830092
NCAM1,0.3032732435413925
NCALD,-0.023332830531686905
NBPF4,-0.7280457152797657
NBPF3,-0.09277622646981623
NBL1,-0.5912650241093392
NBEA,-0.2616398432380496
NBDY,-0.13593290034517877
NAV3,-0.0353439260538603
NAV2,-0.21460968259715577
NAV1,0.03271860215814501
NAP1L5,-0.17648434047320274
NAP1L2,-0.1111348989156004
NANOS1,0.2656433559044248
NAIP,0.2120568146275563
NABP1,-0.2969465576116232
NAALADL2,-0.29027382540014507
NAALAD2,0.061502266840444936
NAA25,0.14283287609938833
"NA",0.027690870749580813
N4BP2L2,0.05416831276237738
N4BP2L1,-0.021789228484989414
N4BP2,0.1345017238580222
MYT1,0.3898761995893993
MYRIP,-1.1045077569100865
MYRFL,-0.03900190607045016
MYOF,0.16262828118101078
MYO5A,0.0348166541797103
MYO3B,0.14747653901121371
MYO1A,-0.4030099117333489
MYO10,0.17952192713740164
MYLK4,-0.1172430965480176
MYLK,0.1274069070139818
MYL9,-0.03891541180007672
MYL12A,0.28154225546286454
MYH7B,0.4373094023518088
MYH4,-0.015144339413485737
MYH10,0.3843490422783144
MYEF2,-0.2956259270926376
MYCN,0.4186746303852938
MYBPC1,-0.19807108845035082
MXRA7,-0.0427805566969883
MXRA5,-0.33118570076365206
MX2,0.19335621835507974
MX1,0.056411140357333744
MUCL1,0.6924698405065045
MUC7,0.06239609263948465
MUC4,-0.08196823588912294
MUC20-OT1,0.001703690689705537
MUC2,-0.1984917560813828
MUC17,-0.16016039890271944
MUC12,-0.23743708334123728
MUC1,-0.06265217093616493
MTUS1,-0.09390726462060064
MTTP,-0.30251290823132665
MTMR11,-0.020738305708737727
MTHFSD,0.7120311579683886
MTCL1,0.5059318408817649
MTARC2,-0.47432022071022767
MSX2,-0.6376467448924762
MST1L,-0.16016047279725887
MSRB3,-0.022997042263464586
MSN,-0.0889565451341076
MSMB,0.08088027052043906
MSLN,-0.27833755221090944
MS4A12,-0.08530508129777388
MRPS33,-0.1157755873464678
MRPS11,0.16722846567720467
MRPL50,-0.07177316543265813
MRPL43,1.4639699610072634e-4
MROH8,-0.2563523530339317
MROCKI,-0.007814827346689203
MRLN,-0.29402006511116335
MRE11,0.025795921459425775
MR1,0.16046529189647607
MPZL2,0.46849981196799084
MPV17L,0.014999319514701346
MPP7,-0.011195365933157467
MPL,-0.06753303399271936
MPHOSPH6,-0.12116000718301821
MORF4L2,-0.0026262061276717775
MOCS1,-0.09986111030039829
MOB3B,-0.8642212025810977
MNS1,-0.003485926709297794
MMP7,-0.22789437950153524
MMP28,-0.37988891530685653
MMP24OS,0.057004407933664354
MMP1,-0.2598156553366058
MME,0.20453248257582474
MMD,-0.2586518745044752
MLLT11,0.5529145281250357
MLF1,-0.03808113028381953
MKX,0.4149656370395958
MITF,-0.08518115794270321
MIR924HG,0.27644659720652076
MIR9-3HG,-0.04474968175150595
MIR7-3HG,-0.2864817549056665
MIR570,-0.03962462119900164
MIR449A,0.01753743650171079
MIR4458HG,0.08927026552796817
MIR3682,-0.1552538929602571
MIR34AHG,0.29972090735097007
MIR3142HG,-0.09346582044638398
MIR221,-0.04164475866594447
MIR210HG,0.22588570542279054
MIR210,0.10522378208180418
MIR205HG,0.09101654770212442
MIR1915HG,0.10189862305291121
MIR17HG,0.2798178013244633
MIR141,0.043144533151639415
MIPOL1,-0.2362810529355821
MIOS,-0.06015542591374218
MINCR,0.09640214105712891
MILR1,-0.09239886054126224
MIER3,0.015533883904081353
MID2,-0.13193356808194853
MICALL2,-0.23857272536882254
MGMT,0.21716031694078075
MGC32805,-0.04245242376060532
MGAT4A,-0.042755615184207854
MFSD4A,-0.29997099192844295
MFSD14C,0.18764724589649293
MFAP3L,-0.4419813244006411
MEX3B,0.06849756785529498
METTL7A,0.15540696385172645
METTL3,0.11468981174582682
MET,-0.11767581324432318
MERTK,-0.12188522090673243
MEP1B,-0.2825551544065878
MEP1A,-0.03219013696156019
MEIS3P1,-0.6474231392852924
MEIS2,0.020968619784264262
MEIS1,-0.06915655857464308
MEGF6,-0.08672912266829147
MEF2C,-0.5269496724231253
MEF2B,0.04416126182940172
MED6,0.28956500558099896
MED31,-0.1411968682723517
MED18,-0.3597043518589036
MED13L,0.04171350147088492
MDM4,0.4185197835114888
MDM2,0.5166474298448052
MDFIC,-0.04135660589857331
MCTP2,-0.07028221657338592
MCTP1,0.15007709716549195
MCOLN3,0.3217788691290385
MCOLN2,-0.14628903841778257
MCM3AP,0.005498057934833315
MCHR2-AS1,0.06611827254013507
MCC,0.525066143453652
MCAM,-0.06321078992854018
MBTD1,-0.07314350647284615
MBNL3,0.043117322234368795
MBNL1,0.039584452266980555
MBD5,0.08104020558393975
MBD1,0.3986782588444084
MATN2,-0.8273773228259753
MATN1-AS1,-0.003306780381105529
MARK1,-0.31519072130478476
MARCHF6,0.18743769345115885
MARCHF3,-0.14743308321859774
MAPRE3,-0.34610569032740324
MAPK14,0.06495751335238308
MAPK12,0.25758439020573687
MAP7D3,0.4191906692133426
MAP7D2,-0.19415234415372734
MAP4K4,0.2219331991730933
MAP4K3-DT,-0.21009062430915504
MAP3K7CL,0.002131371931008409
MAP3K4-AS1,-0.10850520316433367
MAP3K20-AS1,-0.083876005120138
MAP3K2-DT,-0.5332085356824194
MAP2K6,0.012179745595019546
MAP2,-0.09989186684294601
MAP1B,0.8217214840171894
MAOB,-0.3424787947699125
MAOA,-0.4171040128658649
MAN1C1,-0.047334330597450826
MAN1A2,-0.21744854853718404
MAN1A1,0.12093315542530793
MAMLD1,0.08961171191696776
MAML2,0.10864908669550519
MALRD1,-0.2538024649400762
MAK,-0.042860983109364384
MAILR,-0.040603756272312254
MAGOHB,0.262100239589179
MAGI2,-0.4369582398655689
MAGEH1,-0.3103056281272169
MAGEE1,-0.18963289935493938
MAGEC2,0.16630753419734223
MAGEA9,-0.33831562899960127
MAGEA4,-0.2970390834339614
MAGEA3,-0.18650284970946152
MAGEA2,-0.2715677862105056
MAGEA12,-0.24258035109355852
MAGEA11,-0.16965675524952617
MAGEA10-MAGEA5,-0.2961964239890879
MAGEA1,-0.07086115650771264
MAFB,-0.08156167650642286
MAF,0.19460815407532744
MAEL,-0.7804971576500682
MACROD2,-0.21364316548717283
MAB21L3,0.13359295194933996
M1AP,-0.044895390280645826
LYZ,0.020013007660784787
LYSMD1,0.13801305726910884
LYRM9,-0.11682921153502555
LYPLAL1,0.33999411650690275
LYPD8,-0.3075090525740458
LYPD6B,0.4313355696705594
LYPD6,0.20691342470069748
LYPD1,0.10088711850027482
LY6G6E,-0.06977241444443849
LY6G6D,0.06744827682548192
LUM,-0.2041711347510444
LUC7L3,-0.05047183344851671
LUC7L,-0.04784623783983419
LTBP4,-0.28450474253500996
LTBP1,-0.5131756209588161
LTB,0.18519462917490326
LSP1P4,0.03814114137521008
LSAMP,-0.07333669934964622
LRRTM1,0.1291060826502801
LRRN4,-0.07107431955221691
LRRN3,0.32417113528200525
LRRN1,-0.15246016648206323
LRRIQ3,0.00890469607263414
LRRFIP1,-0.04156050829917447
LRRCC1,-0.4844753868259979
LRRC8C,-0.05183638397806309
LRRC77P,1.1545728780247084
LRRC66,-0.287591313267817
LRRC6,-0.1080015594211235
LRRC34,0.5989939460084315
LRRC31,-0.017097488270608887
LRRC2,0.0053319725407085265
LRRC19,-0.6973968118058845
LRP4,0.06780511368473445
LRP12,-0.3096302654521456
LRATD1,-0.43715086295484373
LPL,-0.07531066459440436
LPAR6,0.22059020726883746
LPAR3,-0.029375054690467736
LOXL1-AS1,-0.1516417307075378
LOXL1,0.07901037802154844
LONRF3,-0.11164402279994284
LOH12CR2,-0.19775362478140157
LNCAROD,0.1907943559814712
LMTK3,-0.06347075017441799
LMOD1,0.030881223975881993
LMO4,0.05738002355679441
LMO2,0.33672920676290474
LMNTD2-AS1,-0.08485837458146814
LMCD1,0.014202476374812057
LMBRD2,-0.28203493019761994
LIX1L,0.14908749822829642
LIPH,-0.05928714580437839
LIPC,0.14488467826842624
LINS1,0.08872247311939141
LINC02889,0.0037918618541194164
LINC02864,-0.12435470909801923
LINC02846,-0.021247824715982445
LINC02754,-0.18662279353717356
LINC02615,-0.08331735206527231
LINC02582,-0.005943599842264883
LINC02580,-0.008394753106602648
LINC02575,-0.25154880171572797
LINC02562,0.012193661109058994
LINC02535,0.010516347939256277
LINC02303,0.11026749632215546
LINC02223,0.12084146924921368
LINC02119,0.15039880262880193
LINC02086,0.2987259478825104
LINC01770,0.017885027777203338
LINC01694,-0.7124614744228875
LINC01644,0.16880404103402083
LINC01607,0.36201550602258237
LINC01558,-0.05182226569196121
LINC01431,-0.1106004602488765
LINC01424,0.060377258732863884
LINC01419,-0.0561642980035095
LINC01410,-0.1952025839707673
LINC01356,-0.040567264327416384
LINC01270,-0.14779969853445796
LINC01252,0.2949383613688432
LINC01234,-0.5897373004729274
LINC01184,0.010154696903955773
LINC01133,-0.517238036607132
LINC01116,0.29057839791786433
LINC01091,0.012397863640601204
LINC01088,-0.18773322523419003
LINC00992,-0.009563031891678416
LINC00960,-0.14974088934409216
LINC00958,-0.05939007138689473
LINC00957,-0.4612694054212774
LINC00926,-0.3482942498277355
LINC00920,0.3986092460039833
LINC00910,-0.24909984652100547
LINC00906,-0.00825362307143453
LINC00894,-0.08060207580238306
LINC00869,0.1650712084110307
LINC00865,-0.3083752674576707
LINC00858,-0.0485017747342268
LINC00838,0.08108255416434279
LINC00667,-0.09406388682000068
LINC00665,-0.09339020388335074
LINC00663,-0.13290487038577653
LINC00630,-0.028357996032621673
LINC00622,0.004719757349504762
LINC00616,0.10582528977791104
LINC00540,-0.07711898472655877
LINC00525,-0.21595629185251428
LINC00520,-0.3362806183751599
LINC00513,-0.2678773115817059
LINC00462,-0.1439366721670453
LINC00460,0.18279835599387342
LINC00342,-0.05864567532308882
LINC00339,-0.5962182136132854
LINC00324,-0.17549266544713568
LINC00261,9.634451559137261e-5
LINC00205,-0.008168969043551641
LINC00173,-0.14287230340264206
LINC-PINT,-0.0692453087590089
LIN7A,-0.24317732940308337
LIMCH1,-0.32670666907955004
LIF-AS2,-0.05435815420250125
LGSN,-0.3243815827700322
LGALS2,-0.02386829489544232
LGALS1,0.27527306194069745
LEPR,-0.06045415151600792
LEMD1,0.27712370207670667
LEFTY1,-0.015197594002074861
LEF1,0.476173322576106
LDLRAD4,-0.3096412115759957
LCN2,-0.6688795485771346
LCK,0.5320183627885482
LCA5,-0.15997188950741767
LBP,-0.053659633905474374
LBH,-0.1604907112482881
LARP7,-0.0020254278662535886
LARP6,-0.1793430674869475
LANCL3,-0.3068935644535845
LAMP3,-0.2162987656878854
LAMA4,-0.03675710265576407
LAMA2,0.061015781585093035
LAMA1,-0.28534120574930394
LACC1,0.30774616412910455
L3MBTL4,-0.23559199199513844
L3MBTL1,-0.25587773474264996
L1TD1,0.12518468235325397
L1CAM,-0.033947886344253456
KSR2,-0.02405677970211305
KRTAP3-3,0.05458824948637497
KRTAP3-1,0.16741353902359915
KRTAP2-3,-0.005261033203761235
KRT80,0.061561527167120544
KRT6B,-0.054056039521854726
KRT6A,0.03600422664672352
KRT5,0.06205037576470884
KRT40,-0.1022682359563523
KRT4,-0.07748350535500194
KRT34,0.03714710136956888
KRT31,0.044530442093961786
KRT23,0.05329016910987054
KRT17,0.02717053480457884
KRT15,-0.12889685739078277
KRT13,-0.03580279622996485
KRT12,-0.36050109028055405
KRR1,0.2917767385331722
KRBOX1,0.6646826655887459
KRAS,0.11045372377363316
KPNA5,-0.01443058172501765
KNG1,-0.16144068052121005
KLRK1-AS1,-0.01830088438378627
KLRC3,0.08820165702630024
KLRC1,0.06403991402602137
KLK8,-0.6427059785577763
KLK7,-0.4401677823919089
KLK6,-0.24118275218454932
KLK3,0.3802247170157872
KLK15,0.023972147030204827
KLK10,-0.1805168959795659
KLHL5,-0.017205677625988743
KLHL34,-0.21315617085130872
KLHL3,0.2205693776280827
KLHL29,-0.33114946767675857
KLHL24,-0.015932968070192927
KLHL18,-0.00894657174531057
KLHL13,-0.3266852456971496
KLHDC8B,-0.37329851269516584
KLHDC1,-0.2105181828493496
KLF9,-0.02143834630629842
KLF7,-0.42807524488691506
KLF4,-0.11917429292330312
KLF3-AS1,-0.03137826587743766
KLF12,0.2752361082928412
KL,-0.03437000275812353
KITLG,0.22350625508822144
KIT,0.429321681556552
KIRREL1,0.09048928586487746
KIN,0.13854379997074978
KIF6,0.07712985996724218
KIF5C,-0.17240961771607916
KIF26B,0.2928673937173751
KIF26A,0.1361046428970138
KIF16B,-0.33688057797068854
KIF13A,-0.12488220571668224
KIDINS220,-0.3320937361643282
KIAA1549L,-0.2209731289284099
